marital_status,course,nationality,father_qualif,mother_occ,admission_grade,tuition_fees_up_to_date,scholarship,age_at_enrollment,units_1_credited,units_1_approved,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_no_evaluations,unemployment_rate,inflation_rate,target
1,9773,1,38,4,134.2,1,1,20,0,6,6,6,6,0,11.1,0.6,Graduate
2,8014,1,37,7,143.0,1,0,40,5,9,7,7,7,0,12.7,3.7,Graduate
1,9085,1,37,9,120.0,1,0,32,0,4,6,14,3,0,16.2,0.3,Dropout
1,9254,1,37,9,113.2,1,0,24,0,2,6,11,1,0,10.8,1.4,Dropout
1,9500,1,37,5,135.8,1,0,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9238,1,37,9,143.5,1,0,18,0,6,6,6,6,0,10.8,1.4,Graduate
1,9238,1,37,4,148.9,1,1,18,0,6,6,6,6,0,10.8,1.4,Graduate
1,9003,1,38,4,115.6,0,0,27,0,0,6,8,0,0,15.5,2.8,Dropout
1,9147,1,37,9,159.3,1,0,18,0,5,5,5,5,0,7.6,2.6,Graduate
1,9991,1,37,9,138.5,1,0,26,0,4,5,9,4,0,12.7,3.7,Enrolled
1,9853,1,12,9,133.2,1,0,19,0,6,6,7,6,0,7.6,2.6,Graduate
1,8014,1,34,0,117.6,1,0,19,0,5,6,7,6,0,7.6,2.6,Graduate
1,9147,1,37,5,108.7,1,0,21,0,3,5,9,3,0,9.4,-0.8,Enrolled
1,9147,1,19,4,106.0,1,0,24,0,2,5,14,1,0,12.7,3.7,Enrolled
1,9853,1,37,9,122.6,1,0,20,0,3,6,11,2,0,12.7,3.7,Dropout
1,9853,1,1,5,127.4,1,0,18,0,5,6,7,5,0,10.8,1.4,Enrolled
1,9003,1,19,9,100.0,1,0,30,0,0,6,6,0,0,11.1,0.6,Dropout
1,9853,1,37,9,95.0,0,0,22,0,6,7,8,6,0,11.1,0.6,Enrolled
1,9147,1,19,9,130.0,1,0,21,4,9,10,18,10,0,10.8,1.4,Graduate
1,9556,1,19,4,122.8,1,0,26,0,6,8,8,8,0,13.9,-0.3,Dropout
1,9147,1,19,7,115.0,1,0,23,0,2,5,9,1,0,9.4,-0.8,Enrolled
1,9070,1,37,5,145.9,1,1,18,0,6,6,6,6,0,16.2,0.3,Graduate
1,9070,1,37,5,143.0,1,0,21,0,5,6,8,5,0,12.7,3.7,Dropout
1,171,1,38,9,100.0,1,1,18,0,0,0,0,0,0,13.9,-0.3,Dropout
1,9085,1,37,5,121.3,1,0,21,0,2,5,8,4,1,9.4,-0.8,Enrolled
1,9853,1,38,7,121.2,1,0,18,0,5,6,7,5,0,7.6,2.6,Enrolled
1,9853,1,37,5,125.1,1,1,19,0,6,6,8,5,0,12.7,3.7,Dropout
1,9254,1,1,4,112.9,1,0,22,0,4,6,11,3,0,7.6,2.6,Enrolled
1,9238,1,19,5,120.8,1,0,19,0,6,6,7,6,0,12.4,0.5,Graduate
1,9085,1,37,9,114.0,0,0,19,0,0,5,8,0,1,9.4,-0.8,Dropout
1,9238,1,37,7,132.1,1,0,19,0,2,6,11,1,0,9.4,-0.8,Dropout
2,9085,1,37,192,160.0,1,0,27,0,3,5,8,5,1,9.4,-0.8,Graduate
1,9085,1,37,5,134.0,1,0,22,2,5,5,10,5,0,12.7,3.7,Graduate
1,9773,1,1,9,124.2,1,0,18,0,5,6,7,6,0,15.5,2.8,Dropout
1,9254,1,38,5,115.6,1,0,20,0,6,6,8,4,0,9.4,-0.8,Graduate
2,9991,1,37,9,128.2,1,0,34,3,3,7,7,2,0,9.4,-0.8,Dropout
1,9500,1,38,5,132.8,1,0,18,0,6,8,9,8,0,13.9,-0.3,Graduate
1,9773,1,1,5,123.1,1,0,20,0,4,6,7,4,0,9.4,-0.8,Graduate
1,9130,41,19,5,125.6,1,0,20,0,5,5,6,5,0,12.7,3.7,Graduate
1,9991,1,38,4,115.0,1,0,25,0,0,5,8,0,0,16.2,0.3,Dropout
1,9119,1,19,2,123.6,1,0,18,0,5,5,9,3,0,8.9,1.4,Dropout
1,9130,1,1,9,141.7,0,0,18,0,5,6,11,4,0,8.9,1.4,Dropout
1,9853,1,38,5,139.0,1,1,18,0,5,6,13,0,0,9.4,-0.8,Dropout
1,9254,1,19,5,118.0,1,1,19,0,5,6,7,5,0,12.4,0.5,Graduate
1,9853,1,19,5,142.0,1,1,19,0,6,6,7,5,0,10.8,1.4,Dropout
1,9238,1,1,5,143.4,1,1,21,3,6,6,7,6,0,13.9,-0.3,Graduate
1,9070,1,2,2,115.9,1,0,29,9,9,11,17,10,0,9.4,-0.8,Enrolled
1,9070,1,37,9,105.1,1,1,20,0,6,6,6,6,0,12.4,0.5,Graduate
1,8014,1,37,134,138.0,1,1,21,13,11,11,11,10,0,8.9,1.4,Graduate
1,9991,41,37,9,114.7,1,0,34,2,2,1,1,1,0,10.8,1.4,Dropout
1,9773,22,37,3,130.5,1,0,20,0,6,6,6,6,0,12.7,3.7,Graduate
1,9991,1,37,9,134.3,1,0,24,0,0,5,7,1,0,10.8,1.4,Dropout
1,9500,1,1,4,137.5,1,0,18,0,7,8,9,8,0,16.2,0.3,Graduate
1,9500,1,19,4,125.3,1,0,19,0,7,7,7,7,0,7.6,2.6,Enrolled
1,9147,1,19,7,111.3,1,1,18,0,4,5,10,4,0,15.5,2.8,Enrolled
1,9991,1,38,9,144.8,1,0,28,0,4,5,7,5,0,10.8,1.4,Enrolled
1,9991,1,1,9,152.1,1,0,28,0,2,5,12,1,0,11.1,0.6,Dropout
1,9254,1,38,0,126.1,1,0,20,0,4,6,12,0,0,7.6,2.6,Dropout
1,9500,1,1,7,136.0,1,0,22,0,8,8,9,8,1,9.4,-0.8,Graduate
1,9500,1,1,4,124.3,1,0,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,9670,1,19,7,129.9,1,0,20,0,6,6,8,4,0,12.4,0.5,Enrolled
1,9556,1,1,2,136.1,1,0,26,0,2,5,10,0,0,12.4,0.5,Dropout
1,9254,1,37,9,115.1,0,0,21,0,3,6,14,0,0,9.4,-0.8,Dropout
1,171,1,3,2,143.6,1,0,18,0,0,0,0,0,0,12.4,0.5,Graduate
1,9147,1,38,9,115.8,1,0,18,0,5,5,6,5,0,11.1,0.6,Graduate
1,171,1,19,4,149.0,1,0,22,14,17,17,20,17,0,11.1,0.6,Graduate
2,9119,1,37,9,100.0,1,0,36,0,0,5,0,0,0,16.2,0.3,Dropout
1,9773,1,38,9,133.4,1,1,20,0,6,6,8,6,0,13.9,-0.3,Graduate
1,9670,1,4,2,122.8,1,0,20,0,3,6,9,0,0,10.8,1.4,Dropout
1,9991,1,1,5,151.2,1,0,25,0,4,5,11,3,0,12.4,0.5,Dropout
1,9003,1,19,6,137.0,1,0,35,1,5,6,11,5,0,15.5,2.8,Graduate
1,171,1,37,7,118.0,1,0,22,0,0,0,0,0,0,11.1,0.6,Dropout
1,9070,1,39,3,126.4,1,0,26,5,7,8,11,7,0,12.4,0.5,Enrolled
1,9003,1,38,9,130.0,0,0,20,0,4,6,15,2,0,16.2,0.3,Dropout
1,8014,1,1,9,112.5,1,0,50,6,6,11,11,2,0,16.2,0.3,Dropout
1,9500,1,38,9,118.3,1,0,20,0,5,8,12,5,1,10.8,1.4,Dropout
1,9500,1,1,2,121.4,1,0,20,0,5,8,9,8,0,12.4,0.5,Enrolled
1,9003,1,19,2,140.0,0,0,35,0,5,6,9,1,0,15.5,2.8,Dropout
1,9670,1,19,4,109.0,1,1,19,0,6,6,8,6,0,15.5,2.8,Graduate
2,9147,1,37,5,110.0,1,0,43,0,0,5,5,0,0,9.4,-0.8,Dropout
1,9500,1,38,2,119.8,1,0,19,0,7,8,11,7,0,10.8,1.4,Graduate
1,9500,1,37,9,130.0,1,0,25,0,6,8,11,6,0,12.7,3.7,Graduate
1,171,1,3,5,167.3,1,0,19,0,0,0,0,0,0,13.9,-0.3,Graduate
1,9853,1,19,9,111.9,1,1,20,0,6,6,7,6,0,7.6,2.6,Enrolled
1,171,1,37,5,136.0,1,0,22,0,0,0,0,0,0,12.7,3.7,Dropout
1,9254,1,37,3,124.0,1,1,19,0,6,6,6,5,0,11.1,0.6,Dropout
2,9991,1,37,3,132.9,1,0,32,0,4,5,11,4,0,13.9,-0.3,Dropout
2,9773,1,37,9,154.0,1,0,57,0,5,6,6,6,0,9.4,-0.8,Graduate
1,9500,1,19,3,115.0,0,0,20,0,4,7,7,4,0,16.2,0.3,Dropout
1,9991,1,1,5,96.0,0,0,38,0,0,5,5,0,0,8.9,1.4,Dropout
2,9991,1,3,9,168.2,1,0,45,0,5,5,6,5,0,12.4,0.5,Graduate
2,9773,1,37,9,140.0,0,0,43,0,2,6,12,4,0,10.8,1.4,Dropout
1,9070,1,1,9,137.4,1,0,19,0,6,6,8,6,0,10.8,1.4,Graduate
2,9991,1,19,4,150.0,0,0,49,0,2,5,5,1,0,15.5,2.8,Dropout
2,9500,1,38,9,100.5,1,0,43,0,7,8,8,7,0,10.8,1.4,Enrolled
1,8014,1,38,9,148.5,1,0,34,0,4,5,5,0,0,11.1,0.6,Dropout
1,9119,1,19,5,123.3,1,0,18,0,4,5,11,5,0,12.4,0.5,Enrolled
2,9991,1,38,1,138.7,1,0,43,0,5,5,6,5,0,10.8,1.4,Graduate
1,9254,1,1,9,117.2,1,0,21,0,3,6,9,1,0,15.5,2.8,Dropout
2,9991,1,34,99,114.3,1,0,40,0,3,5,8,4,1,7.6,2.6,Enrolled
1,9670,1,37,5,125.3,1,1,19,0,4,6,10,6,0,10.8,1.4,Graduate
1,9254,1,37,1,97.0,1,0,27,0,6,6,8,4,0,10.8,1.4,Enrolled
2,9556,1,37,9,140.0,1,0,43,0,0,8,13,2,0,16.2,0.3,Dropout
1,9991,1,37,9,124.0,1,0,31,1,5,5,7,5,0,9.4,-0.8,Graduate
1,9003,1,1,134,140.0,1,0,26,0,0,6,7,0,0,8.9,1.4,Enrolled
1,9991,1,38,175,127.0,1,0,34,0,5,5,5,5,0,8.9,1.4,Graduate
4,9500,1,34,0,110.0,1,0,30,11,12,14,26,12,1,7.6,2.6,Graduate
2,9500,1,38,7,170.0,1,0,36,0,6,8,11,0,0,16.2,0.3,Dropout
1,9991,1,37,6,120.0,0,0,46,0,0,5,5,1,0,11.1,0.6,Dropout
1,9085,1,19,5,130.0,1,0,22,0,3,5,8,3,0,7.6,2.6,Graduate
1,9003,1,19,5,130.0,1,0,27,0,0,6,10,0,0,16.2,0.3,Dropout
1,9119,1,38,141,122.5,1,0,20,0,5,5,9,3,0,8.9,1.4,Enrolled
1,9147,1,38,9,115.7,1,0,20,0,5,5,7,3,0,8.9,1.4,Enrolled
1,9119,1,19,90,120.0,0,0,31,0,0,5,5,0,0,12.7,3.7,Dropout
1,9119,1,19,9,166.0,1,0,20,0,0,5,5,0,0,9.4,-0.8,Enrolled
1,9773,1,38,90,132.8,0,0,21,0,2,6,0,0,0,10.8,1.4,Dropout
1,9147,1,19,9,100.0,1,0,21,0,4,5,10,2,3,16.2,0.3,Dropout
1,9147,1,4,9,121.8,1,0,19,0,5,5,10,4,3,16.2,0.3,Graduate
1,9147,1,19,4,109.5,1,1,20,0,5,5,8,4,0,8.9,1.4,Graduate
1,9003,1,1,9,138.3,1,0,18,0,6,6,6,6,0,12.4,0.5,Graduate
1,9773,1,1,4,131.6,1,1,18,0,6,6,6,6,0,16.2,0.3,Graduate
1,9500,1,2,144,125.3,1,0,30,0,4,7,9,6,0,12.4,0.5,Enrolled
1,9254,1,19,3,101.5,0,0,34,0,0,6,6,0,0,15.5,2.8,Dropout
1,9670,1,19,191,109.1,0,0,21,0,4,6,9,4,0,11.1,0.6,Enrolled
1,9070,1,1,9,123.9,1,0,20,2,5,9,10,8,1,16.2,0.3,Dropout
1,9500,1,37,9,143.0,1,0,18,0,7,8,8,7,0,12.7,3.7,Graduate
1,171,1,1,4,126.3,1,0,21,0,0,0,0,0,0,16.2,0.3,Dropout
2,9003,1,1,2,113.3,1,0,26,0,1,6,6,0,0,12.4,0.5,Dropout
1,9119,1,19,7,119.9,1,0,20,0,0,5,5,0,5,9.4,-0.8,Dropout
1,9003,1,38,1,140.0,1,0,25,0,3,6,14,4,0,15.5,2.8,Dropout
1,9670,1,1,4,108.0,1,0,19,0,0,5,5,0,0,7.6,2.6,Enrolled
1,9147,1,5,4,100.0,1,0,24,0,3,5,5,1,0,9.4,-0.8,Dropout
1,9130,1,3,2,132.4,1,0,20,0,4,5,5,5,0,7.6,2.6,Graduate
1,9147,1,3,9,137.1,1,0,20,0,0,5,5,0,0,12.7,3.7,Dropout
1,9070,1,1,9,138.1,1,0,18,0,6,6,8,6,0,10.8,1.4,Graduate
4,9556,1,3,9,130.0,1,0,25,0,7,8,15,7,0,12.7,3.7,Enrolled
1,9254,1,37,9,109.7,1,0,22,0,5,6,6,6,0,11.1,0.6,Graduate
1,8014,1,37,0,128.2,0,0,41,0,0,6,12,0,0,9.4,-0.8,Dropout
1,9147,1,38,7,117.8,1,1,19,0,2,5,10,0,0,12.7,3.7,Dropout
1,9130,1,3,3,150.0,1,0,21,0,6,6,12,5,0,13.9,-0.3,Graduate
1,9085,1,1,5,160.0,1,0,30,0,6,6,7,6,0,13.9,-0.3,Dropout
1,9500,1,38,9,104.5,1,1,21,0,5,8,9,7,0,11.1,0.6,Graduate
2,9556,1,38,9,112.8,1,1,26,0,0,8,8,0,6,10.8,1.4,Enrolled
1,9670,41,1,9,100.0,1,0,21,2,7,6,8,6,0,11.1,0.6,Graduate
1,9500,1,1,3,132.5,1,0,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9085,1,1,1,123.3,1,1,19,0,6,6,10,6,0,12.4,0.5,Graduate
1,9085,1,38,9,128.9,1,1,18,0,6,6,10,6,0,8.9,1.4,Graduate
1,9147,1,3,2,128.3,1,0,19,0,3,5,9,4,0,12.7,3.7,Enrolled
1,9085,1,3,2,100.0,1,0,21,0,4,6,12,3,0,13.9,-0.3,Enrolled
1,9147,1,1,9,120.1,1,1,18,0,2,5,14,2,0,13.9,-0.3,Dropout
1,9500,1,37,7,160.0,1,1,24,0,6,8,15,6,0,10.8,1.4,Graduate
1,9130,1,5,2,123.0,1,0,21,0,1,5,9,2,0,12.7,3.7,Enrolled
1,9085,1,19,9,150.0,1,0,23,1,5,6,7,6,0,16.2,0.3,Graduate
1,9500,1,19,5,124.0,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9085,1,1,2,120.0,0,0,26,0,6,6,7,5,0,11.1,0.6,Enrolled
1,9130,1,38,5,120.4,1,0,20,0,4,5,6,5,0,9.4,-0.8,Graduate
1,9238,1,1,5,131.6,1,0,18,0,6,6,7,6,0,11.1,0.6,Graduate
1,9238,1,12,3,104.2,1,0,20,0,6,6,7,6,0,11.1,0.6,Graduate
1,9500,1,19,4,122.0,1,0,20,0,7,8,8,7,0,12.7,3.7,Enrolled
1,9238,1,19,4,110.7,1,0,18,0,2,6,13,3,0,12.7,3.7,Enrolled
1,9773,1,12,9,121.7,1,1,22,0,5,6,7,5,0,12.4,0.5,Graduate
1,9500,1,37,9,126.0,1,0,20,0,6,7,7,6,0,7.6,2.6,Graduate
1,9500,1,37,9,128.4,1,1,19,0,7,8,8,8,0,13.9,-0.3,Graduate
1,9130,1,1,2,134.9,1,0,18,0,6,6,10,4,0,15.5,2.8,Dropout
1,9147,1,37,6,143.9,1,0,18,0,5,5,8,5,0,13.9,-0.3,Graduate
1,9085,1,1,9,145.0,1,1,19,0,4,5,5,5,0,10.8,1.4,Graduate
1,9070,1,38,9,132.0,1,1,19,0,6,6,8,6,0,10.8,1.4,Graduate
1,8014,1,34,0,136.1,1,0,24,0,6,6,8,6,0,7.6,2.6,Graduate
1,9238,1,37,4,138.9,1,0,21,0,6,6,6,6,0,10.8,1.4,Graduate
1,9238,1,1,3,102.0,1,1,20,0,6,6,7,6,0,11.1,0.6,Graduate
1,9254,1,19,4,123.0,0,1,28,0,6,6,7,5,0,13.9,-0.3,Dropout
1,9853,1,19,9,137.5,1,0,21,0,6,6,8,6,0,7.6,2.6,Graduate
1,9500,1,38,191,102.2,1,0,20,0,7,8,10,6,0,11.1,0.6,Enrolled
1,9003,1,2,2,105.3,0,0,36,0,0,6,10,0,0,16.2,0.3,Dropout
2,9991,1,37,9,130.0,0,0,42,0,0,5,0,0,0,12.7,3.7,Dropout
2,9991,1,37,9,122.5,1,0,47,0,4,5,6,5,1,7.6,2.6,Dropout
1,9119,1,38,4,112.0,0,0,25,0,0,5,5,0,0,9.4,-0.8,Dropout
1,9670,1,37,3,110.0,1,1,25,0,6,6,6,6,0,15.5,2.8,Graduate
2,8014,1,37,6,149.5,1,0,48,0,0,5,6,0,0,12.4,0.5,Dropout
1,9991,1,38,9,141.0,1,1,32,5,10,10,10,10,0,10.8,1.4,Graduate
1,9991,1,38,9,130.0,1,0,38,10,10,10,10,5,0,8.9,1.4,Dropout
1,9238,1,37,5,130.0,1,0,37,11,15,11,17,9,0,15.5,2.8,Graduate
1,9147,1,37,9,104.0,0,0,26,0,1,5,9,1,0,10.8,1.4,Dropout
1,9085,1,5,2,110.0,1,0,23,0,0,6,6,0,0,13.9,-0.3,Dropout
1,9003,1,19,3,120.0,1,0,23,0,0,6,8,0,0,15.5,2.8,Enrolled
1,9003,1,3,9,130.0,1,0,20,0,4,6,13,4,0,12.4,0.5,Enrolled
1,9500,1,38,3,127.0,1,0,26,2,6,8,10,7,0,11.1,0.6,Dropout
1,8014,1,37,9,100.0,1,0,45,5,8,7,10,6,0,12.7,3.7,Enrolled
1,8014,1,37,5,111.0,1,1,26,0,3,6,14,3,0,7.6,2.6,Enrolled
1,8014,1,9,90,130.0,1,0,26,8,10,7,7,7,0,7.6,2.6,Graduate
1,9991,1,37,9,130.1,1,0,25,0,3,5,8,3,0,10.8,1.4,Enrolled
1,9500,1,1,4,127.5,1,0,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9500,1,37,7,130.0,1,0,27,0,7,8,8,7,0,12.7,3.7,Graduate
6,8014,1,1,5,115.0,0,0,24,0,0,5,10,0,0,10.8,1.4,Dropout
1,9147,1,19,6,126.8,1,0,20,0,5,5,7,5,0,15.5,2.8,Graduate
1,9500,1,19,9,116.7,1,1,18,0,0,7,8,1,0,15.5,2.8,Dropout
1,9556,1,38,7,128.5,1,1,18,0,7,8,8,8,0,12.7,3.7,Graduate
1,9500,1,37,9,127.5,1,0,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9500,1,37,3,117.5,1,0,19,0,5,8,10,5,3,9.4,-0.8,Enrolled
1,9500,1,1,4,148.8,1,1,19,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9500,1,1,5,120.2,1,1,19,0,5,7,9,7,0,12.4,0.5,Enrolled
1,9500,1,37,9,127.3,1,0,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,171,1,37,9,136.1,1,1,18,0,0,0,0,0,0,12.7,3.7,Enrolled
1,9670,1,3,5,122.4,1,0,19,0,4,6,9,5,0,12.7,3.7,Enrolled
1,9003,1,37,4,130.0,1,0,23,10,17,12,22,12,0,15.5,2.8,Graduate
1,9238,1,19,4,121.7,1,1,21,0,5,6,7,5,0,13.9,-0.3,Graduate
1,9500,1,38,5,122.7,1,1,18,0,7,8,10,8,0,16.2,0.3,Graduate
1,9853,1,37,9,129.2,0,0,20,0,3,6,14,1,0,10.8,1.4,Dropout
1,9773,1,37,5,105.0,1,0,23,0,3,6,7,2,0,16.2,0.3,Enrolled
1,9238,1,37,9,129.9,1,0,20,0,5,6,6,6,0,10.8,1.4,Enrolled
1,9070,1,37,5,136.3,1,1,18,1,6,6,11,6,0,13.9,-0.3,Graduate
1,8014,1,37,9,114.9,1,0,29,8,11,7,7,7,0,9.4,-0.8,Graduate
1,9773,1,1,5,102.0,1,0,28,0,3,6,15,1,0,7.6,2.6,Dropout
1,9670,1,37,7,111.3,1,0,19,0,3,5,7,4,0,9.4,-0.8,Enrolled
1,9670,1,19,7,130.9,0,0,24,0,0,6,9,0,0,10.8,1.4,Dropout
1,171,1,37,9,100.0,1,1,33,0,0,0,0,0,0,15.5,2.8,Dropout
1,9147,1,37,5,112.9,0,0,19,0,2,5,13,1,0,9.4,-0.8,Dropout
1,9085,1,19,9,112.7,1,0,19,0,6,6,8,6,0,11.1,0.6,Graduate
4,8014,1,37,7,143.0,1,0,37,3,8,7,8,7,0,12.7,3.7,Graduate
1,171,1,37,9,155.1,0,1,18,0,0,0,0,0,0,12.7,3.7,Graduate
4,9991,1,37,9,127.6,1,0,29,0,0,5,5,0,0,7.6,2.6,Enrolled
2,9500,1,37,9,146.6,1,0,37,0,7,8,8,8,0,13.9,-0.3,Graduate
1,9500,1,37,9,141.0,1,0,36,0,0,8,0,0,0,12.4,0.5,Dropout
1,9670,1,38,7,120.6,1,0,19,0,6,6,8,5,0,8.9,1.4,Graduate
1,9500,1,1,9,110.0,1,1,33,6,14,14,20,14,6,9.4,-0.8,Graduate
1,9119,1,1,5,108.6,0,0,34,2,5,7,7,3,0,15.5,2.8,Dropout
1,9254,1,19,3,134.9,1,0,18,0,6,6,6,6,0,12.4,0.5,Graduate
1,9130,1,1,2,120.0,1,0,20,0,0,6,6,0,0,12.4,0.5,Dropout
1,9773,1,37,4,141.3,1,1,19,0,6,6,6,6,0,13.9,-0.3,Graduate
1,9085,1,19,9,135.6,1,0,20,0,6,6,6,6,0,13.9,-0.3,Graduate
1,9238,1,19,9,121.5,1,1,19,0,6,6,7,6,0,12.4,0.5,Graduate
1,9500,1,19,9,125.0,1,0,19,0,6,8,11,6,0,12.4,0.5,Graduate
1,9773,24,19,9,119.1,1,1,22,0,5,6,7,6,0,9.4,-0.8,Graduate
1,9670,1,12,5,126.6,1,0,18,0,6,6,9,6,0,11.1,0.6,Enrolled
1,9773,1,38,9,116.7,1,1,18,0,6,6,8,6,0,12.4,0.5,Graduate
1,9500,1,19,131,120.1,1,0,19,0,4,7,8,6,0,12.4,0.5,Enrolled
1,9853,1,37,9,124.9,1,1,19,0,6,6,6,6,0,12.7,3.7,Graduate
1,9500,1,1,1,114.0,0,0,31,0,5,7,8,5,0,7.6,2.6,Dropout
1,9500,1,1,4,131.1,1,0,18,0,7,8,8,8,0,11.1,0.6,Graduate
1,9238,1,19,9,129.3,1,1,19,0,3,6,9,4,0,10.8,1.4,Graduate
1,171,1,38,2,129.7,1,0,18,0,0,0,0,0,0,13.9,-0.3,Graduate
1,9238,1,38,9,120.8,1,1,19,0,5,6,10,6,0,15.5,2.8,Graduate
1,9500,1,19,9,135.0,1,0,19,0,6,7,7,6,0,7.6,2.6,Graduate
1,9147,1,37,9,117.8,1,1,19,0,4,5,9,4,0,10.8,1.4,Enrolled
2,8014,1,34,0,130.0,1,0,30,8,9,7,7,7,1,7.6,2.6,Graduate
1,9773,1,1,5,117.6,1,0,18,0,0,6,10,3,0,16.2,0.3,Enrolled
1,9500,1,1,3,130.8,1,0,18,0,7,8,11,7,0,12.7,3.7,Graduate
1,9085,1,3,2,111.9,1,0,21,0,0,5,5,0,0,12.7,3.7,Dropout
1,9238,1,38,4,145.9,1,1,19,3,6,6,7,6,0,13.9,-0.3,Graduate
1,9670,1,1,4,109.1,1,1,19,0,6,6,9,5,0,12.4,0.5,Enrolled
1,9500,1,19,4,120.3,1,0,19,0,5,7,8,5,0,13.9,-0.3,Enrolled
1,9130,1,19,4,113.5,1,0,19,0,6,6,12,4,0,8.9,1.4,Dropout
1,9670,1,19,4,135.4,1,1,19,0,6,6,10,5,0,8.9,1.4,Graduate
2,9991,1,37,9,130.2,1,1,39,0,4,5,14,2,4,16.2,0.3,Graduate
1,9070,1,4,2,136.4,1,0,18,0,6,6,6,6,0,7.6,2.6,Enrolled
1,171,1,1,9,126.9,1,0,20,0,0,0,0,0,0,12.7,3.7,Dropout
1,9147,1,38,3,119.8,1,0,19,0,5,5,9,4,0,8.9,1.4,Graduate
1,9147,1,1,4,124.4,1,0,18,0,5,5,5,4,0,11.1,0.6,Enrolled
2,9003,1,3,2,120.0,0,0,34,1,6,6,9,6,0,11.1,0.6,Enrolled
1,9670,1,37,9,111.8,1,0,22,0,3,5,9,2,1,7.6,2.6,Enrolled
1,9085,1,19,7,130.0,1,0,24,0,6,6,10,5,0,13.9,-0.3,Graduate
2,9147,1,37,7,138.0,1,0,34,12,12,13,13,11,0,7.6,2.6,Graduate
2,9991,1,34,0,114.6,1,0,46,0,0,5,5,0,0,7.6,2.6,Dropout
2,9147,1,37,9,108.0,1,0,50,0,3,5,8,5,0,9.4,-0.8,Enrolled
1,9991,1,37,9,140.0,0,0,37,0,0,5,5,0,0,15.5,2.8,Dropout
1,9085,1,19,4,134.7,1,0,18,0,6,6,6,6,0,8.9,1.4,Graduate
1,9085,1,37,6,110.0,1,1,25,0,3,6,14,2,0,11.1,0.6,Enrolled
2,9003,1,37,9,104.8,1,0,46,14,19,13,13,13,0,15.5,2.8,Graduate
2,9070,1,1,2,126.5,1,1,30,1,6,6,9,5,0,13.9,-0.3,Graduate
4,9991,1,37,9,118.1,0,0,37,0,0,5,0,0,0,12.7,3.7,Dropout
2,9991,1,37,9,119.9,1,0,50,0,2,5,7,3,0,12.7,3.7,Enrolled
1,9003,1,38,9,160.0,1,0,20,0,6,6,9,6,0,12.4,0.5,Graduate
2,9556,1,34,99,100.5,1,0,39,0,1,2,4,0,0,11.1,0.6,Dropout
2,9773,1,37,9,110.0,0,0,53,0,0,4,5,0,0,15.5,2.8,Dropout
2,9147,1,37,9,100.0,1,0,54,13,13,13,13,10,1,15.5,2.8,Dropout
1,9085,1,3,4,140.0,1,0,19,0,4,6,6,5,0,13.9,-0.3,Graduate
1,9773,1,1,4,109.0,0,0,20,0,0,6,0,0,0,8.9,1.4,Dropout
1,9773,1,37,4,120.9,1,0,18,0,6,6,6,6,0,8.9,1.4,Graduate
1,9003,1,1,144,125.8,1,0,21,7,11,11,14,11,0,8.9,1.4,Graduate
1,9070,1,1,5,161.2,1,0,18,1,6,6,8,6,0,13.9,-0.3,Graduate
1,9500,1,19,9,122.0,1,0,19,0,0,8,0,0,0,11.1,0.6,Dropout
1,9500,1,1,9,127.9,1,1,18,0,5,7,8,7,0,11.1,0.6,Dropout
1,9773,1,3,3,135.8,1,0,19,0,6,6,6,6,0,11.1,0.6,Graduate
1,171,1,1,4,149.7,1,1,18,0,0,0,0,0,0,13.9,-0.3,Dropout
1,9670,1,1,4,137.3,1,0,19,0,5,6,6,5,0,12.7,3.7,Graduate
4,8014,1,34,0,106.0,1,0,48,0,5,6,10,4,0,7.6,2.6,Enrolled
4,9238,1,37,9,110.0,1,0,34,0,4,6,8,4,0,13.9,-0.3,Graduate
1,9085,1,3,2,146.4,1,0,18,0,5,5,7,5,0,7.6,2.6,Graduate
2,8014,1,37,9,121.0,1,0,50,0,6,6,6,6,0,10.8,1.4,Graduate
1,9853,1,37,6,125.2,1,0,41,20,21,19,19,19,0,12.4,0.5,Graduate
1,9773,1,1,5,119.6,1,1,22,0,5,6,11,5,0,7.6,2.6,Dropout
4,9147,1,37,9,142.8,1,0,43,0,5,5,5,5,0,7.6,2.6,Graduate
2,8014,1,19,90,123.5,1,0,50,0,0,6,0,0,0,10.8,1.4,Dropout
1,9003,1,37,9,100.0,1,0,60,0,6,6,6,4,0,13.9,-0.3,Graduate
2,9147,1,37,9,140.0,1,0,41,0,4,5,12,5,0,9.4,-0.8,Enrolled
2,9991,1,37,9,150.3,1,0,47,0,5,5,5,5,0,7.6,2.6,Graduate
1,171,1,3,2,128.2,1,0,22,12,17,17,18,17,0,11.1,0.6,Graduate
2,9500,1,37,9,114.3,1,0,41,0,0,8,0,0,0,10.8,1.4,Dropout
2,9991,1,37,5,117.3,1,0,28,6,6,10,17,9,1,7.6,2.6,Enrolled
